filename,lap_var,fft_hf_ratio,noise_est,local_var
002397.npy,0.00297521,0.999984,0.00639285,0.04894184
002398.npy,0.00317933,0.999984,0.00663396,0.05280299
002399.npy,0.00380173,0.999979,0.00728265,0.05233694
002400.npy,0.04831330,0.999641,0.00813446,0.08097618
002401.npy,0.05861935,0.999514,0.03599465,0.12782514
002402.npy,0.05640929,0.999537,0.03545585,0.12459785
002403.npy,0.05384160,0.999597,0.03440518,0.12401031
002404.npy,0.02989648,0.999749,0.01448186,0.15086916
002405.npy,0.00127257,0.999987,0.00659446,0.05275462
002408.npy,0.00521907,0.999957,0.00543710,0.03090193
002409.npy,0.05947935,0.999061,0.02217011,0.11425529
002411.npy,0.07196438,0.998937,0.02800511,0.12203332
002412.npy,0.01211266,0.999873,0.01024912,0.08579389
002413.npy,0.00149247,0.999989,0.00489689,0.02364584
002414.npy,0.00120436,0.999989,0.00485024,0.01786072
002415.npy,0.00110604,0.999989,0.00494488,0.01728139
002416.npy,0.07984953,0.998780,0.02728783,0.14889272
002417.npy,0.00965268,0.999955,0.00559938,0.08656149
002418.npy,0.00946965,0.999957,0.00562561,0.08605034
002419.npy,0.00826472,0.999962,0.00568618,0.07940157
002422.npy,0.00146520,0.999967,0.00559907,0.06122503
002425.npy,0.00094001,0.999977,0.00621242,0.04510372
002426.npy,0.00085934,0.999976,0.00581502,0.03862374
002427.npy,0.00098308,0.999975,0.00631374,0.04460974
002428.npy,0.00489816,0.999984,0.00690802,0.06083054
002429.npy,0.00510400,0.999982,0.00758942,0.07097442
002430.npy,0.00547681,0.999982,0.00762419,0.06867105
002433.npy,0.01172842,0.999788,0.00794212,0.06018051
002434.npy,0.01447624,0.999826,0.01053327,0.07625087
002435.npy,0.01371006,0.999814,0.01009695,0.07314879
002436.npy,0.06336512,0.998225,0.02965382,0.12602659
002437.npy,0.12790743,0.995445,0.07695047,0.07998607
002438.npy,0.16536189,0.994500,0.08742765,0.09121763
002439.npy,0.17980416,0.994304,0.09075007,0.09487768
002441.npy,0.00400347,0.999945,0.00689433,0.10275868
002442.npy,0.00426403,0.999945,0.00720482,0.10526329
002443.npy,0.00356547,0.999949,0.00659190,0.09657871
002444.npy,0.00097124,0.999980,0.00578754,0.07086787
002445.npy,0.00163415,0.999989,0.00556571,0.06007844
002446.npy,0.00110427,0.999990,0.00529754,0.05829386
002447.npy,0.00140833,0.999990,0.00562197,0.06122219
002448.npy,0.00189461,0.999990,0.00541454,0.04880079
002449.npy,0.00326799,0.999853,0.00839440,0.04498794
002450.npy,0.00323114,0.999853,0.00821884,0.04531447
002451.npy,0.00338913,0.999850,0.00883984,0.04109160
002454.npy,0.00369918,0.999975,0.00729554,0.10965216
002456.npy,0.00606317,0.999835,0.01680406,0.03512435
002457.npy,0.04490718,0.998372,0.01682019,0.12842473
002458.npy,0.05109782,0.998633,0.01860711,0.14301552
002461.npy,0.00209113,0.999918,0.00538433,0.03955877
002462.npy,0.00220359,0.999926,0.00532479,0.04394786
002463.npy,0.00231317,0.999916,0.00570629,0.04142123
002465.npy,0.01444717,0.999853,0.01411777,0.11154296
002466.npy,0.01524905,0.999830,0.01411589,0.11433098
002467.npy,0.01481081,0.999848,0.01424813,0.11303912
002468.npy,0.25404724,0.996236,0.05519809,0.25490370
002469.npy,0.00695520,0.999974,0.00921067,0.06246767
002470.npy,0.00619623,0.999974,0.01120636,0.04784602
002472.npy,0.07121710,0.997983,0.02469531,0.15091439
002473.npy,0.19024001,0.997458,0.03443037,0.23592648
002474.npy,0.17932900,0.997459,0.03169953,0.22388770
002475.npy,0.18841362,0.997514,0.03344612,0.23478711
002477.npy,0.00032135,0.999993,0.00342311,0.04676954
002478.npy,0.00032845,0.999993,0.00348572,0.05095439
002479.npy,0.00032257,0.999993,0.00344164,0.04939361
002481.npy,0.00698389,0.999977,0.00208155,0.01371134
002482.npy,0.00373946,0.999991,0.00231792,0.00807103
002483.npy,0.00851508,0.999972,0.00211753,0.01691903
002484.npy,0.00086959,0.999949,0.00451901,0.06332195
002485.npy,0.00476215,0.999804,0.01402018,0.03336390
002487.npy,0.00433121,0.999819,0.01340048,0.03675584
002488.npy,0.00779722,0.999888,0.01405668,0.11548883
002489.npy,0.00864468,0.999851,0.01767904,0.04236380
002490.npy,0.00792438,0.999876,0.01653830,0.04286168
002492.npy,0.03068132,0.999081,0.01656117,0.08015888
002493.npy,0.05419209,0.999470,0.03420462,0.13249195
002494.npy,0.05423750,0.999472,0.03422712,0.13253069
002495.npy,0.05446836,0.999472,0.03434088,0.13282794
002496.npy,0.07697358,0.999181,0.01821226,0.14377612
002498.npy,0.00651370,0.999818,0.01727984,0.05509490
002501.npy,0.02666658,0.999073,0.03125457,0.08108899
002502.npy,0.02652658,0.999102,0.03090253,0.07947022
002503.npy,0.02655630,0.999083,0.03103720,0.07918042
002504.npy,0.00694056,0.999969,0.00629544,0.10574168
002505.npy,0.00072738,0.999984,0.00527805,0.02552597
002506.npy,0.00073056,0.999984,0.00534651,0.02546876
002507.npy,0.00069826,0.999986,0.00523226,0.02573830
002509.npy,0.06233475,0.999499,0.02553314,0.08141652
002510.npy,0.07104562,0.999334,0.03117671,0.08747973
002511.npy,0.06239374,0.999498,0.02563456,0.08143715
002515.npy,0.00597387,0.999758,0.00371908,0.07880429
002516.npy,0.00582455,0.999957,0.00408929,0.02920487
002517.npy,0.07372298,0.997724,0.05832052,0.06927839
002518.npy,0.06827478,0.998209,0.05567012,0.06672247
002519.npy,0.06865871,0.997647,0.05514933,0.06713032
002520.npy,0.01372434,0.999631,0.00702397,0.05950814
002521.npy,0.01082663,0.999650,0.02264242,0.02889652
002522.npy,0.00623870,0.999684,0.01716483,0.02224891
002523.npy,0.01026179,0.999687,0.02194773,0.02813631
002524.npy,0.03101899,0.999803,0.01226777,0.09615377
002525.npy,0.02090672,0.999915,0.00755488,0.11318818
002526.npy,0.02077735,0.999915,0.00748607,0.11284824
002527.npy,0.02091936,0.999914,0.00750712,0.11319563
002528.npy,0.01025628,0.999899,0.00594973,0.08182888
002530.npy,0.00057998,0.999979,0.00483945,0.04429458
002531.npy,0.00049399,0.999984,0.00446107,0.04490915
002532.npy,0.00974004,0.999978,0.00923354,0.07513354
002533.npy,0.19649801,0.994522,0.08755136,0.14359671
002536.npy,0.03106121,0.999851,0.01858793,0.12546803
002537.npy,1.67104622,0.950956,0.30405980,0.28817487
002538.npy,0.10931650,0.992274,0.07617366,0.07367951
002539.npy,1.67274031,0.950495,0.30119283,0.28805840
002540.npy,0.06532544,0.999929,0.00866727,0.19910330
002541.npy,0.08786643,0.999938,0.00646139,0.24648094
002542.npy,0.08721044,0.999941,0.00670290,0.24642600
002543.npy,0.08674386,0.999940,0.00664794,0.24692711
002546.npy,0.00305805,0.999949,0.00951277,0.07509233
002547.npy,0.00202760,0.999977,0.00754658,0.06083325
002549.npy,0.00848044,0.999564,0.00480241,0.05156423
002550.npy,0.00817936,0.999643,0.00487346,0.05479416
002551.npy,0.00806380,0.999676,0.00518264,0.05880887
002552.npy,0.01387840,0.999126,0.01468014,0.06534371
002553.npy,0.01554749,0.999229,0.02397113,0.04506014
002554.npy,0.01514527,0.999179,0.02356277,0.04518350
002556.npy,0.00344404,0.999829,0.00933400,0.10221858
002557.npy,0.01066743,0.999736,0.01164887,0.09321451
002558.npy,0.01075576,0.999732,0.01184624,0.09332643
002559.npy,0.01228341,0.999693,0.01209164,0.10179952
002560.npy,0.01774227,0.999860,0.01639425,0.20273708
002561.npy,0.01343407,0.999912,0.01072029,0.07080527
002562.npy,0.01212405,0.999910,0.01019337,0.06621695
002563.npy,0.01333376,0.999913,0.01070006,0.07053130
002564.npy,0.02196320,0.999503,0.02543158,0.05219806
002565.npy,0.02795886,0.999709,0.02905114,0.06949353
002566.npy,0.02773813,0.999696,0.02895339,0.06929740
002568.npy,0.00629471,0.999898,0.00963192,0.07388330
002569.npy,0.00416560,0.999566,0.01393395,0.02325867
002573.npy,0.00053129,0.999991,0.00464900,0.03640570
002574.npy,0.00054419,0.999991,0.00466070,0.04270278
002575.npy,0.00053022,0.999991,0.00462188,0.03674034
002576.npy,0.03228774,0.999669,0.01144030,0.09110547
002577.npy,0.00321430,0.999981,0.00364512,0.06607987
002578.npy,0.00473435,0.999971,0.00351241,0.06050427
002579.npy,0.00810376,0.999934,0.00367397,0.06176685
002580.npy,0.06104729,0.999655,0.03507303,0.14085865
002581.npy,0.03509449,0.999697,0.02908300,0.08358882
002582.npy,0.04772365,0.999725,0.03364004,0.09487049
002583.npy,0.04277751,0.999758,0.03144576,0.09145597
002584.npy,0.01565667,0.999815,0.00715623,0.09654863
002585.npy,0.00573833,0.999720,0.00509246,0.05025731
002586.npy,0.00553464,0.999713,0.00529668,0.05107130
002587.npy,0.00658181,0.999714,0.00539859,0.05939071
002588.npy,0.01824240,0.999864,0.01045575,0.15591608
002589.npy,0.00895556,0.999884,0.00874479,0.10785355
002590.npy,0.00818544,0.999864,0.00833796,0.09737709
002592.npy,0.00175599,0.999927,0.00779141,0.05698592
002593.npy,0.00621905,0.999913,0.01629243,0.03003691
002594.npy,0.00282156,0.999905,0.01054462,0.02235314
002595.npy,0.00299820,0.999894,0.01094842,0.02444836
002596.npy,0.00027549,0.999972,0.00160097,0.01666832
002597.npy,0.02048777,0.999717,0.00904195,0.13263135
002598.npy,0.02294759,0.999694,0.00987176,0.13071646
002599.npy,0.02407549,0.999677,0.01079251,0.13359818
002600.npy,0.00254192,0.999962,0.00696451,0.06658117
002601.npy,0.01755346,0.997952,0.02042838,0.04596185
002602.npy,0.01909831,0.998069,0.02074116,0.04548018
002603.npy,0.01673763,0.997945,0.02000722,0.04245576
002604.npy,0.01083184,0.999805,0.01998984,0.05088567
002605.npy,0.10969015,0.996469,0.07460352,0.07487889
002606.npy,0.05812932,0.998669,0.05392871,0.05591638
002610.npy,0.00486410,0.999946,0.00433692,0.09463906
002611.npy,0.00492327,0.999955,0.00434493,0.09803843
002612.npy,0.00786108,0.999922,0.01198409,0.04997349
002613.npy,0.00187471,0.999986,0.00500497,0.05254389
002615.npy,0.00273833,0.999979,0.00559581,0.05812382
002617.npy,0.01245151,0.999867,0.00670408,0.06595954
002618.npy,0.01188853,0.999869,0.00648302,0.05047265
002619.npy,0.01196922,0.999868,0.00645763,0.06483298
002620.npy,0.04642360,0.999191,0.04372224,0.06469050
002621.npy,0.00432906,0.999931,0.00894675,0.04410667
002624.npy,0.02733205,0.999154,0.03612014,0.04660408
002625.npy,0.04039819,0.999174,0.04281500,0.07187566
002626.npy,0.03924434,0.999180,0.04266145,0.07287794
002627.npy,0.04023899,0.999177,0.04291922,0.07172787
002628.npy,0.00112825,0.999959,0.00587632,0.04765748
002629.npy,0.01028874,0.999652,0.00914033,0.10076945
002630.npy,0.00900234,0.999587,0.00796648,0.09734696
002631.npy,0.00899947,0.999587,0.00803308,0.09730114
002633.npy,0.07346305,0.994887,0.05185814,0.06990311
002634.npy,0.07369916,0.994841,0.05245630,0.07016193
002636.npy,0.07146949,0.995138,0.00832352,0.09845418
002637.npy,1.67754039,0.950653,0.30289899,0.28838789
002638.npy,1.67761566,0.950426,0.30038255,0.28789008
002639.npy,1.65674953,0.952407,0.29814104,0.28763512
002640.npy,0.02620226,0.999955,0.00822144,0.12756841
002641.npy,0.05808191,0.999818,0.02090175,0.14830989
002644.npy,0.00255981,0.999949,0.00688529,0.08473119
002646.npy,0.00118769,0.999983,0.00683008,0.04093583
002647.npy,0.00098119,0.999986,0.00653968,0.03892704
002649.npy,0.04964415,0.998831,0.04678688,0.06054685
002650.npy,0.04814382,0.998886,0.04640723,0.05961448
002651.npy,0.04085708,0.999097,0.04182329,0.05515734
002652.npy,0.00631243,0.999943,0.00468485,0.02295557
002653.npy,0.04496979,0.999262,0.01847475,0.11089014
002654.npy,0.04405870,0.999462,0.01553804,0.12216716
002655.npy,0.04508815,0.999264,0.01843667,0.11085499
002656.npy,0.01465594,0.999894,0.00706287,0.09037393
002657.npy,0.00842898,0.999487,0.01105982,0.05246439
002658.npy,0.00808114,0.999581,0.01085939,0.04959100
002660.npy,0.00878425,0.999959,0.00465921,0.08038451
002661.npy,0.00083596,0.999992,0.00309509,0.05025260
002662.npy,0.00075540,0.999992,0.00304039,0.04611042
002663.npy,0.00083611,0.999992,0.00301516,0.05023407
002664.npy,0.00440857,0.999979,0.00497384,0.08922305
002666.npy,0.00911622,0.999947,0.00802260,0.08485558
002667.npy,0.00804337,0.999947,0.00806059,0.09090305
002668.npy,0.01903873,0.999870,0.01426476,0.10298613
002671.npy,0.03365564,0.999762,0.01462621,0.11833023
002673.npy,0.00983157,0.999957,0.00330848,0.04586859
002674.npy,0.01149435,0.999940,0.00345350,0.05240847
002675.npy,0.02050158,0.999866,0.00472794,0.08485902
002677.npy,0.00209443,0.999990,0.00611840,0.06197693
002678.npy,0.00214489,0.999988,0.00630601,0.06518293
002679.npy,0.00220863,0.999988,0.00622741,0.06825621
002680.npy,0.02107030,0.999357,0.01318175,0.07498477
002681.npy,0.09968258,0.998703,0.01836677,0.19496296
002682.npy,0.08607328,0.998513,0.01568663,0.16459379
002683.npy,0.09898141,0.998723,0.01810592,0.19443132
002684.npy,0.02185460,0.999699,0.01268645,0.08565414
002687.npy,0.00257407,0.999991,0.00604091,0.02070119
002688.npy,0.01294191,0.999987,0.00410720,0.08831046
002689.npy,0.01339862,0.999960,0.00607382,0.09447387
002690.npy,0.01512472,0.999954,0.00651732,0.09555303
002691.npy,0.01385485,0.999963,0.00608904,0.08806343
002692.npy,0.00149351,0.999983,0.00617767,0.01854254
002694.npy,0.09162310,0.996972,0.06588275,0.07713471
002695.npy,0.08565099,0.997280,0.06310975,0.07453759
002696.npy,0.00125148,0.999987,0.00516941,0.04686674
002697.npy,0.04704759,0.998274,0.04382935,0.05459669
002698.npy,0.05797237,0.998255,0.04836286,0.06041753
002699.npy,0.05516740,0.997627,0.04781663,0.05928738
002700.npy,0.01623475,0.999780,0.01701446,0.08482617
002701.npy,0.00146758,0.999918,0.00706837,0.03980857
002703.npy,0.00131155,0.999909,0.00696562,0.03258054
002704.npy,0.17078601,0.996988,0.04511994,0.19351524
002705.npy,0.04342497,0.997942,0.00674225,0.10249279
002708.npy,0.00542985,0.999988,0.00768168,0.06199360
002710.npy,0.00516136,0.999985,0.00579338,0.06250969
002711.npy,0.00404136,0.999985,0.00580983,0.05994565
002712.npy,0.00398047,0.999892,0.00816888,0.05091938
002714.npy,0.13222529,0.995097,0.07909517,0.09458077
002716.npy,0.18278472,0.997891,0.06006976,0.18372683
002718.npy,0.02517071,0.999550,0.01459502,0.08164687
002719.npy,0.02238740,0.999564,0.01298724,0.07745001
002721.npy,0.08733740,0.999093,0.02590846,0.15779774
002722.npy,0.09010590,0.999076,0.02629905,0.15893234
002723.npy,0.09155898,0.999019,0.02726592,0.16214509
002724.npy,0.00504513,0.999975,0.00801181,0.10873581
002725.npy,0.00222183,0.999897,0.00677140,0.05834185
002726.npy,0.00158301,0.999889,0.00623192,0.05034254
002727.npy,0.00158316,0.999888,0.00614677,0.05056177
002728.npy,0.13322786,0.998845,0.06569424,0.14147946
002729.npy,0.00093888,0.999993,0.00525918,0.01816739
002730.npy,0.00100505,0.999993,0.00511572,0.01934169
002731.npy,0.00122435,0.999992,0.00494457,0.02711463
002732.npy,0.01020441,0.999974,0.00858356,0.14858994
002733.npy,0.00387177,0.999994,0.00480184,0.09422306
002734.npy,0.00380681,0.999995,0.00510061,0.08468104
002735.npy,0.00383917,0.999995,0.00469243,0.09209283
002736.npy,0.00693679,0.999954,0.00607835,0.11410077
002737.npy,0.00633886,0.999961,0.00707091,0.09753852
002738.npy,0.00729422,0.999956,0.00812297,0.10840180
002739.npy,0.00715229,0.999954,0.00809696,0.10665309
002740.npy,0.00153722,0.999995,0.00331721,0.06660678
002741.npy,0.10877833,0.998375,0.04350555,0.14593510
002742.npy,0.07885247,0.998859,0.03102603,0.13569362
002744.npy,0.09619585,0.999841,0.02617774,0.18117923
002745.npy,0.00769973,0.999572,0.01604182,0.06525376
002746.npy,0.00697099,0.999586,0.01565387,0.07000721
002748.npy,0.00261204,0.999928,0.00676433,0.07283279
002749.npy,0.03104719,0.996287,0.02943249,0.07515069
002751.npy,0.03096974,0.996299,0.02972105,0.07499916
002752.npy,0.00686561,0.999915,0.00543388,0.08542787
002753.npy,0.00074871,0.999964,0.00346497,0.04364252
002754.npy,0.00044903,0.999980,0.00331155,0.03839350
002755.npy,0.00044514,0.999981,0.00326996,0.03840009
002756.npy,0.00390361,0.999830,0.01087629,0.01854705
002758.npy,0.06337426,0.998567,0.05229068,0.07491437
002759.npy,0.06046098,0.998209,0.05106354,0.07397285
002760.npy,0.00417234,0.999986,0.00554010,0.03558258
002761.npy,0.00991949,0.999969,0.00511903,0.03722139
002762.npy,0.00660619,0.999977,0.00517955,0.02832468
002763.npy,0.00649426,0.999975,0.00550086,0.03607725
002765.npy,0.00367772,0.999829,0.01309677,0.01966112
002766.npy,0.00369666,0.999824,0.01313223,0.01952405
002767.npy,0.00342915,0.999849,0.01267939,0.01987054
002768.npy,0.00886399,0.999839,0.00482855,0.03438012
002770.npy,0.01935895,0.999667,0.02190206,0.05740780
002771.npy,0.02420666,0.999692,0.02510385,0.06371208
002772.npy,0.01161990,0.999665,0.00400516,0.02293851
002773.npy,0.00833510,0.999880,0.00852286,0.09392523
002774.npy,0.00532021,0.999931,0.00715405,0.08962847
002776.npy,0.09745736,0.999177,0.01304501,0.14351462
002777.npy,0.04052637,0.999024,0.01069160,0.10913353
002779.npy,0.05212856,0.998916,0.01326636,0.13321830
002780.npy,0.01424989,0.999806,0.02029645,0.08084651
002783.npy,0.02661862,0.999545,0.02477051,0.13946000
002785.npy,0.01416892,0.999708,0.01998743,0.09448562
002786.npy,0.01446062,0.999713,0.01976132,0.09570631
002787.npy,0.01239827,0.999734,0.01828778,0.08911242
002788.npy,0.00364706,0.999982,0.00913351,0.04646449
002789.npy,0.04298387,0.999178,0.04029231,0.08897486
002790.npy,0.04767561,0.999047,0.04223041,0.09023584
002791.npy,0.04838506,0.999256,0.04261976,0.09652808
002792.npy,0.00131063,0.999996,0.00403878,0.05286111
002793.npy,0.00160425,0.999919,0.00722388,0.05764037
002794.npy,0.00152748,0.999916,0.00667236,0.05422105
002795.npy,0.00165497,0.999919,0.00728129,0.05658779
002796.npy,0.01586175,0.999949,0.00372828,0.05086287
002799.npy,0.01795696,0.999568,0.02843977,0.04107684
002800.npy,0.06456880,0.999679,0.00837187,0.08881202
002801.npy,0.01735525,0.999803,0.01931275,0.06045387
002802.npy,0.01810668,0.999790,0.02006340,0.06119894
002803.npy,0.02309861,0.999730,0.02217539,0.06587910
002805.npy,0.03228072,0.998288,0.03946819,0.04581009
002806.npy,0.05443043,0.997982,0.05086114,0.05885731
002807.npy,0.03810414,0.998167,0.04256000,0.04969783
002808.npy,0.03266959,0.999555,0.01125141,0.09456556
002809.npy,0.01242220,0.997092,0.01984884,0.03637216
002810.npy,0.01269251,0.996862,0.01932265,0.03830424
002812.npy,0.00303383,0.999989,0.00434052,0.09705719
002814.npy,0.00415967,0.999988,0.00317611,0.10938940
002815.npy,0.00449672,0.999985,0.00321847,0.12791310
002816.npy,0.00556081,0.999897,0.00775625,0.07739601
002818.npy,0.01425836,0.999661,0.02064829,0.07420230
002819.npy,0.00520001,0.999748,0.01111043,0.05075003
002820.npy,0.05263052,0.998668,0.04332885,0.13029699
002821.npy,0.03326218,0.997209,0.03559932,0.08045580
002822.npy,0.03343911,0.997169,0.03576188,0.08065924
002823.npy,0.03508419,0.997584,0.03546943,0.08758011
002824.npy,0.01787563,0.999917,0.00802057,0.13065152
002825.npy,0.03319488,0.999733,0.02119819,0.08029165
002826.npy,0.03306048,0.999748,0.02320693,0.08522730
002829.npy,0.00855472,0.999767,0.01931134,0.03485665
002830.npy,0.00890414,0.999786,0.01963865,0.03766512
002831.npy,0.00851263,0.999773,0.01898117,0.03546552
002832.npy,0.00579784,0.999954,0.00626883,0.09238380
002834.npy,0.03076139,0.999663,0.01036880,0.13661776
002835.npy,0.02518586,0.999710,0.00900189,0.12861899
002837.npy,0.00037337,0.999994,0.00359541,0.03931154
002841.npy,0.00330146,0.999991,0.00228040,0.04973032
002842.npy,0.00297786,0.999994,0.00219218,0.04136742
002843.npy,0.00612891,0.999980,0.00277471,0.06704201
002844.npy,0.00951781,0.999892,0.01737343,0.06252959
002848.npy,0.00458444,0.999947,0.00781537,0.04262740
002849.npy,0.00096143,0.999988,0.00410626,0.03265754
002850.npy,0.00111199,0.999987,0.00407697,0.03431840
002851.npy,0.00047954,0.999993,0.00421910,0.03331428
002853.npy,0.08133435,0.996962,0.03044177,0.14236274
002854.npy,0.08743134,0.996821,0.03386740,0.14208825
002855.npy,0.08736522,0.996743,0.03443007,0.14169531
002856.npy,0.01089042,0.999872,0.00602760,0.05983435
002858.npy,0.00131343,0.999960,0.00767801,0.01819726
002860.npy,0.00762545,0.999952,0.01039511,0.08101434
002861.npy,0.00726807,0.999933,0.00912155,0.09506289
002862.npy,0.00731448,0.999931,0.00918573,0.09481402
002866.npy,0.00703497,0.999652,0.01219957,0.06369983
002867.npy,0.00648628,0.999642,0.01183232,0.06306140
002868.npy,0.01775357,0.999844,0.01039053,0.09044800
002870.npy,0.00340367,0.999903,0.01210424,0.03157968
002871.npy,0.00342920,0.999903,0.01220700,0.03151308
002872.npy,0.00382486,0.999897,0.00802985,0.05409753
002873.npy,0.00371048,0.999989,0.00640656,0.02574459
002874.npy,0.00369139,0.999988,0.00672899,0.02215811
002875.npy,0.00386392,0.999987,0.00677278,0.02687132
002876.npy,0.02746021,0.998936,0.03244342,0.04348909
002877.npy,0.01713160,0.999870,0.00462442,0.07932648
002878.npy,0.01569576,0.999825,0.00444865,0.07053193
002879.npy,0.01571401,0.999826,0.00439965,0.07058296
002880.npy,0.00305211,0.999876,0.01220876,0.04718526
002881.npy,0.00446948,0.999926,0.00926220,0.08941273
002883.npy,0.00458034,0.999926,0.00936117,0.09285380
002884.npy,0.01120279,0.999926,0.01409640,0.07929082
002885.npy,0.01203629,0.999924,0.01192761,0.09217384
002887.npy,0.00734406,0.999923,0.00926881,0.06941167
002888.npy,0.00523663,0.999949,0.00779283,0.08238652
002889.npy,0.00456633,0.999922,0.01042733,0.06227459
002890.npy,0.00460448,0.999920,0.01051161,0.06254353
002892.npy,0.01151969,0.999970,0.00790599,0.09980514
002893.npy,0.00245106,0.999933,0.00926404,0.03061691
002895.npy,0.00240602,0.999941,0.00911277,0.03104652
002896.npy,0.00259600,0.999974,0.00436438,0.07394855
002897.npy,0.04053918,0.999525,0.02429120,0.11511436
002898.npy,0.04078064,0.999526,0.02463120,0.11461715
002899.npy,0.04078172,0.999506,0.02450147,0.11228438
002901.npy,0.06359757,0.999908,0.00412062,0.23301449
002902.npy,0.05836905,0.999917,0.00374584,0.22303531
002903.npy,0.06495163,0.999903,0.00424078,0.23870251
002904.npy,0.00335496,0.999968,0.00545862,0.07907242
002905.npy,0.01247883,0.999809,0.00896177,0.11817042
002906.npy,0.01118852,0.999832,0.00880504,0.11377458
002908.npy,0.03636278,0.999733,0.00895994,0.11696941
002909.npy,0.00830283,0.999758,0.00908203,0.03600410
002912.npy,0.02030051,0.999955,0.00293895,0.11129700
002913.npy,0.00206293,0.999708,0.00567283,0.04153091
002914.npy,0.00103966,0.999698,0.00394748,0.02976393
002915.npy,0.00131657,0.999718,0.00348719,0.03287027
002916.npy,0.00608482,0.999973,0.00474834,0.06779697
002917.npy,0.00636273,0.999987,0.00519422,0.09884311
002918.npy,0.00629902,0.999987,0.00499889,0.09956065
002919.npy,0.00629086,0.999988,0.00537581,0.09539175
002920.npy,0.10837268,0.998617,0.03368920,0.16599767
002922.npy,0.00843006,0.999898,0.00976795,0.05039183
002923.npy,0.00839248,0.999897,0.01019833,0.04930183
002924.npy,0.03414593,0.997880,0.03230448,0.07275707
002927.npy,0.12115147,0.996453,0.07412328,0.08120780
002928.npy,0.04481760,0.999793,0.01120185,0.14677899
002929.npy,0.04974576,0.999487,0.01319564,0.08993591
002931.npy,0.05009987,0.999487,0.01338178,0.09038834
002932.npy,0.00814846,0.999926,0.00756694,0.08189840
002933.npy,0.00574885,0.999812,0.00372193,0.05084724
002934.npy,0.00543513,0.999802,0.00373818,0.05005394
002935.npy,0.00544756,0.999806,0.00370525,0.04996706
002937.npy,0.00743303,0.999970,0.00866755,0.07869240
002938.npy,0.00721502,0.999971,0.00846908,0.08066175
002939.npy,0.00701189,0.999972,0.00806444,0.07863251
002940.npy,0.05656232,0.999618,0.01706273,0.12919545
002941.npy,0.02075895,0.999379,0.02930514,0.08084862
002944.npy,0.04701481,0.999003,0.02803325,0.10781848
002945.npy,0.02623660,0.999674,0.02220831,0.11273022
002946.npy,0.02502338,0.999705,0.02081722,0.11856940
002947.npy,0.02561689,0.999645,0.02125540,0.10839109
002948.npy,0.01973135,0.999976,0.00588352,0.12636350
002949.npy,0.05903991,0.998899,0.04684419,0.06739332
002950.npy,0.04586047,0.999103,0.04160284,0.05815578
002951.npy,0.04738036,0.999037,0.04259743,0.05870391
002952.npy,0.02280444,0.999645,0.00481608,0.09237596
002953.npy,0.00305356,0.999989,0.00378791,0.07478733
002954.npy,0.00447863,0.999987,0.00416465,0.08529258
002955.npy,0.00464694,0.999987,0.00393767,0.09447616
002956.npy,0.02889247,0.999669,0.01922987,0.09051630
002957.npy,0.01810795,0.999476,0.02070612,0.08582577
002959.npy,0.01458870,0.999608,0.01948491,0.07446659
002960.npy,0.02533490,0.999667,0.01381394,0.10691388
002961.npy,0.00136438,0.999884,0.00558851,0.05734283
002962.npy,0.00128376,0.999889,0.00550043,0.05584883
002963.npy,0.00177295,0.999912,0.00514365,0.06039574
002964.npy,0.01048104,0.999525,0.01014559,0.09903610
002965.npy,0.00649595,0.999686,0.01115511,0.07602164
002966.npy,0.00955168,0.999697,0.01249785,0.09127562
002968.npy,0.02385064,0.999886,0.01478347,0.08444626
002969.npy,0.00110857,0.999983,0.00721319,0.03212610
002970.npy,0.00114942,0.999983,0.00739453,0.03080835
002971.npy,0.00122346,0.999983,0.00735681,0.02964889
002972.npy,0.00273594,0.999852,0.00217777,0.02091420
002973.npy,1.67701368,0.950419,0.30374050,0.28809920
002974.npy,1.67030458,0.951265,0.30064923,0.28817025
002975.npy,1.66946803,0.951005,0.30263112,0.28855452
002976.npy,0.06700170,0.999760,0.01872805,0.17284700
002977.npy,0.01917959,0.993186,0.02114228,0.05443987
002978.npy,0.02066263,0.995295,0.02214619,0.06935716
002979.npy,0.02247739,0.994166,0.02428404,0.06436484
002980.npy,0.02858583,0.999523,0.01510463,0.08081567
002981.npy,1.68410181,0.949932,0.30567706,0.28742799
002982.npy,1.69774431,0.950113,0.30372139,0.28870812
002984.npy,0.00582476,0.999992,0.00500188,0.10767218
002986.npy,0.01440051,0.999860,0.01958883,0.04958196
002987.npy,0.01684129,0.999792,0.02176618,0.04936020
002988.npy,0.01481449,0.999861,0.01941495,0.04981067
002989.npy,0.01827665,0.999488,0.02374509,0.06438015
002990.npy,0.01805506,0.999570,0.02235366,0.06347925
002991.npy,0.01708980,0.999414,0.02280708,0.06159845
002992.npy,0.09348558,0.999338,0.01388539,0.22739825
002993.npy,0.02828686,0.999739,0.00913440,0.11861004
002994.npy,0.02981060,0.999735,0.00963898,0.12055177
002995.npy,0.03091942,0.999734,0.00988385,0.12282036
002996.npy,0.00991631,0.999969,0.00409936,0.06513048
002997.npy,0.00443807,0.999950,0.00601216,0.03912200
003000.npy,0.02301207,0.999621,0.01019500,0.10161654
003001.npy,0.00220101,0.999958,0.00611967,0.01844678
003003.npy,0.00251378,0.999951,0.00624768,0.02181060
